date,open,high,low,close,volume
2020-10-14,29.502139,29.621715,29.428699,29.537592,112313
2020-10-15,30.527477,30.604502,30.478603,30.526713,247580
2020-10-16,29.693060,29.785137,29.644524,29.709332,167179
2020-10-19,30.694677,30.775974,30.611853,30.745598,151242
2020-10-20,30.549007,30.619222,30.465308,30.592966,147287
2020-10-21,30.576804,30.639612,30.543270,30.622308,111488
2020-10-22,29.954758,30.000389,29.924860,29.967647,117461
2020-10-23,29.600055,29.672145,29.462271,29.513642,224409
2020-10-26,29.227247,29.259400,29.143445,29.223831,144571
2020-10-27,28.673457,28.740058,28.585292,28.622670,163655
2020-10-28,28.531375,28.563609,28.448968,28.509694,97627
2020-10-29,28.331500,28.373664,28.220027,28.284243,117064
2020-10-30,29.240918,29.451103,29.169375,29.364246,189558
2020-11-02,28.677601,28.722608,28.622832,28.690704,178872
2020-11-03,28.813517,28.855035,28.713820,28.757133,252292
2020-11-04,28.883200,28.944206,28.798932,28.907992,227689
2020-11-05,28.374123,28.396087,28.241908,28.299308,153633
2020-11-06,28.763938,28.813548,28.633432,28.700057,183182
2020-11-09,28.458036,28.519276,28.419263,28.478076,150369
2020-11-10,27.071889,27.152949,27.013011,27.092337,272039
2020-11-11,27.419337,27.530949,27.387955,27.461089,216913
2020-11-12,26.832310,26.907646,26.802453,26.857674,169807
2020-11-13,26.255454,26.319357,26.195413,26.304087,171116
2020-11-16,26.694317,26.748969,26.629046,26.677158,233564
2020-11-17,26.440205,26.514997,26.381820,26.498079,188131
2020-11-18,27.022890,27.078041,26.966755,26.998440,240303
2020-11-19,27.696574,27.757854,27.615252,27.670505,94050
2020-11-20,27.252562,27.347808,27.208690,27.320639,182646
2020-11-23,27.831459,27.902384,27.711586,27.766908,143077
2020-11-24,27.376016,27.452058,27.321371,27.354941,252481
2020-11-25,28.650880,28.723445,28.553200,28.618697,239569
2020-11-26,28.197434,28.265207,28.126523,28.229559,164096
2020-11-27,28.852257,28.908998,28.792204,28.825347,238925
2020-11-30,29.375532,29.457402,29.289280,29.325983,254175
2020-12-01,29.515951,29.558743,29.452407,29.520318,165810
2020-12-02,29.219531,29.294042,29.066825,29.132050,301939
2020-12-03,29.052575,29.067789,28.984993,29.050655,161484
2020-12-04,27.873646,27.887836,27.764625,27.826030,154256
2020-12-07,27.971117,28.038227,27.917393,27.958828,202089
2020-12-08,28.187824,28.255577,28.121207,28.163089,148977
2020-12-09,28.174982,28.315630,28.142946,28.245794,166264
2020-12-10,26.627498,26.702723,26.588945,26.612686,231505
2020-12-11,25.921577,25.970811,25.863735,25.950186,163538
2020-12-14,25.536501,25.596576,25.517783,25.568963,106536
2020-12-15,25.793060,25.864231,25.652581,25.725757,178408
2020-12-16,25.874006,25.906715,25.807595,25.882306,136752
2020-12-17,25.761390,25.857123,25.693283,25.800218,202059
2020-12-18,26.124364,26.186177,26.052086,26.138445,193696
2020-12-21,25.560813,25.628904,25.521922,25.610772,235119
2020-12-22,25.989243,26.020773,25.865604,25.933465,204205
2020-12-23,26.161428,26.235921,26.138009,26.188756,213749
2020-12-24,26.415870,26.485367,26.380288,26.394914,137685
2020-12-25,26.358457,26.418260,26.240179,26.304948,198987
2020-12-28,27.277891,27.354461,27.259151,27.298371,266229
2020-12-29,27.599340,27.647365,27.495391,27.577332,137013
2020-12-30,27.010302,27.085827,26.951231,27.052101,255233
2020-12-31,27.294033,27.315817,27.129446,27.194267,141869
2021-01-01,27.654600,27.696709,27.585033,27.615811,131532
2021-01-04,27.289931,27.313412,27.230311,27.297817,175264
2021-01-05,27.877033,27.938067,27.860082,27.909387,194653
2021-01-06,28.126813,28.176105,28.053836,28.131623,204421
2021-01-07,26.829871,26.885075,26.805079,26.843561,127971
2021-01-08,27.091656,27.108202,26.951925,27.012525,181431
2021-01-11,26.750179,26.852310,26.721792,26.799445,137119
2021-01-12,27.102748,27.153545,27.079083,27.097269,112169
2021-01-13,27.622873,27.642838,27.575811,27.623633,129032
2021-01-14,27.734251,27.818412,27.708646,27.739136,134898
2021-01-15,28.686386,28.712535,28.619730,28.691061,185423
2021-01-18,28.590207,28.670594,28.558932,28.595186,217086
2021-01-19,29.001908,29.016432,28.924697,28.963977,112611
2021-01-20,29.470902,29.550641,29.387514,29.444005,177724
2021-01-21,29.412147,29.428303,29.358039,29.393677,121276
2021-01-22,29.729188,29.936616,29.686230,29.865103,190474
2021-01-25,29.530585,29.572052,29.442365,29.517311,139290
2021-01-26,29.202029,29.343397,29.174345,29.274732,125137
2021-01-27,28.546723,28.589668,28.498954,28.519075,198772
2021-01-28,28.728373,28.747830,28.627110,28.664974,140543
2021-01-29,28.820150,28.930053,28.775163,28.860247,150393
2021-02-01,29.548670,29.580323,29.493809,29.560277,93433
2021-02-02,30.014839,30.126124,29.971886,30.041847,206207
2021-02-03,29.933005,29.951786,29.803696,29.877637,199830
2021-02-04,29.189312,29.238885,29.167691,29.185152,162977
2021-02-05,29.523974,29.592103,29.401121,29.447631,111090
2021-02-08,30.139069,30.183768,30.076530,30.120375,220211
2021-02-09,30.600064,30.631983,30.524124,30.588940,137782
2021-02-10,31.274426,31.349413,31.180049,31.271227,145315
2021-02-11,31.184151,31.260887,31.090622,31.145935,290108
2021-02-12,30.782171,30.949238,30.690834,30.862615,136501
2021-02-15,30.419964,30.463781,30.377879,30.416070,195937
2021-02-16,30.386211,30.443061,30.368673,30.389404,187310
2021-02-17,30.381930,30.424702,30.321162,30.348906,179430
2021-02-18,30.474282,30.517697,30.428942,30.482864,174643
2021-02-19,30.363826,30.483514,30.324631,30.411209,178813
2021-02-22,30.337415,30.378344,30.314551,30.337080,174204
2021-02-23,29.825696,29.921133,29.778522,29.874219,160655
2021-02-24,30.364990,30.498894,30.324140,30.452935,237475
2021-02-25,30.540654,30.610337,30.482774,30.507380,117223
2021-02-26,30.434455,30.519504,30.370328,30.408043,210105
2021-03-01,29.982722,30.047691,29.880351,29.961730,199902
2021-03-02,29.233961,29.283043,29.140317,29.176938,193803
2021-03-03,29.932222,30.035458,29.863830,29.962110,215183
2021-03-04,30.240666,30.369438,30.179274,30.305722,159030
2021-03-05,29.336015,29.358212,29.290018,29.339097,102002
2021-03-08,29.784744,29.822305,29.752053,29.800277,159839
2021-03-09,30.327504,30.383931,30.284362,30.365870,127032
2021-03-10,30.445809,30.499455,30.385518,30.449456,135541
2021-03-11,31.423034,31.532550,31.379768,31.451888,119299
2021-03-12,31.510077,31.637626,31.477393,31.597096,144446
2021-03-15,30.696636,30.761823,30.672350,30.716964,140202
2021-03-16,30.898298,31.036904,30.814890,30.951056,89824
2021-03-17,31.122389,31.203067,31.061776,31.111579,193891
2021-03-18,30.713684,30.810425,30.650321,30.743938,283532
2021-03-19,31.160223,31.196588,31.054658,31.108352,189389
2021-03-22,30.162028,30.185934,30.008955,30.089638,154704
2021-03-23,30.734028,30.750629,30.645407,30.702739,160542
2021-03-24,30.102484,30.195840,30.051251,30.172682,146496
2021-03-25,29.654937,29.691457,29.504946,29.588133,166460
2021-03-26,29.597561,29.653189,29.459879,29.527770,161255
2021-03-29,29.794243,29.813907,29.770198,29.793403,131891
2021-03-30,29.958518,29.983701,29.870954,29.899187,247885
2021-03-31,29.438788,29.491239,29.366139,29.463169,112219
2021-04-01,29.090325,29.232664,29.014991,29.171988,194771
2021-04-02,28.489214,28.579910,28.436139,28.521741,158688
2021-04-05,28.473827,28.527270,28.346592,28.400158,261766
2021-04-06,28.963178,29.060795,28.902939,29.028102,177232
2021-04-07,29.032769,29.074243,28.986381,29.032790,148750
2021-04-08,29.547826,29.569742,29.481296,29.546312,152981
2021-04-09,30.408120,30.463980,30.384669,30.431536,164386
2021-04-12,30.061161,30.163724,29.973887,30.081173,122308
2021-04-13,29.979158,30.067574,29.904705,29.975910,134360
2021-04-14,31.295304,31.388091,31.230274,31.321715,104168
2021-04-15,32.184158,32.343009,32.142615,32.252957,129217
2021-04-16,31.203848,31.269590,31.165638,31.193787,166620
2021-04-19,31.496040,31.514401,31.397508,31.445411,175438
2021-04-20,31.494566,31.588795,31.385790,31.453540,99227
2021-04-21,31.949812,32.012573,31.883219,31.988665,157266
2021-04-22,31.461547,31.590260,31.415720,31.520706,187372
2021-04-23,30.987317,31.035627,30.924313,31.000532,156259
2021-04-26,30.661332,30.706709,30.511870,30.589395,138906
2021-04-27,30.276293,30.340322,30.229891,30.247002,146819
2021-04-28,30.787191,30.836180,30.704691,30.754716,142174
2021-04-29,30.080174,30.114055,29.968089,30.040077,138803
2021-04-30,29.692295,29.731967,29.618214,29.673566,169983
2021-05-03,28.637050,28.675821,28.570922,28.631870,289792
2021-05-04,29.254029,29.338816,29.172633,29.224995,135141
2021-05-05,29.964606,30.064044,29.875321,29.989175,150311
2021-05-06,29.736675,29.848963,29.717746,29.799901,160664
2021-05-07,29.661306,29.690954,29.577985,29.629173,137058
2021-05-10,29.963424,30.039158,29.886108,29.907897,214177
2021-05-11,30.764089,30.843295,30.736418,30.815778,89974
2021-05-12,31.116081,31.148011,31.032467,31.077766,142519
2021-05-13,30.729643,30.773127,30.625119,30.652364,199701
2021-05-14,29.677624,29.757880,29.591285,29.677724,151217
2021-05-17,28.991046,29.050739,28.907930,29.026662,132559
2021-05-18,29.081994,29.105422,29.037657,29.076628,181713
2021-05-19,28.679277,28.752777,28.619068,28.702980,204145
2021-05-20,28.796219,28.857212,28.743396,28.822883,171554
2021-05-21,28.529685,28.584514,28.438770,28.511159,133211
2021-05-24,27.850508,27.963147,27.792896,27.917666,182417
2021-05-25,27.212172,27.314529,27.198549,27.271238,147191
2021-05-26,28.149603,28.171557,28.081008,28.148788,196083
2021-05-27,28.662761,28.688159,28.594912,28.663720,235817
2021-05-28,29.701616,29.777435,29.633645,29.686318,84847
2021-05-31,30.102333,30.184052,29.935129,30.017898,167337
2021-06-01,29.771427,29.803780,29.684273,29.766760,105457
2021-06-02,30.604697,30.628680,30.521923,30.577261,299672
2021-06-03,30.519760,30.583849,30.458111,30.564485,144779
2021-06-04,30.743515,30.805640,30.616284,30.708142,196141
2021-06-07,30.665056,30.759517,30.626816,30.689288,161324
2021-06-08,28.933361,28.974795,28.892319,28.930262,133149
2021-06-09,29.881782,29.952389,29.853188,29.886662,129247
2021-06-10,30.237522,30.306536,30.108030,30.190742,241933
2021-06-11,30.339471,30.485488,30.267833,30.399205,206691
2021-06-14,30.264953,30.389072,30.241827,30.368962,264579
2021-06-15,30.466729,30.506375,30.376717,30.476486,165026
2021-06-16,30.141163,30.161397,30.049893,30.119995,174901
2021-06-17,30.510363,30.591826,30.423285,30.503396,152238
2021-06-18,29.774176,29.848060,29.700809,29.719246,151483
2021-06-21,29.857629,29.915452,29.785467,29.838054,125433
2021-06-22,30.158924,30.205858,30.091172,30.184453,166209
2021-06-23,29.966618,30.107094,29.910959,30.071511,133611
2021-06-24,30.293370,30.341865,30.227736,30.304158,181766
2021-06-25,29.759060,29.815657,29.637633,29.713244,169821
2021-06-28,29.131662,29.182182,29.089833,29.148803,174891
2021-06-29,29.296404,29.316395,29.218357,29.295159,247405
2021-06-30,29.723839,29.793003,29.678113,29.705064,161227
2021-07-01,28.569235,28.648511,28.535603,28.612810,196650
2021-07-02,28.949005,28.996219,28.904372,28.921967,271815
2021-07-05,28.685036,28.708534,28.574390,28.614767,225630
2021-07-06,28.503670,28.582520,28.462346,28.511061,217138
2021-07-07,27.713005,27.813148,27.643358,27.760020,150742
2021-07-08,27.292586,27.370483,27.234376,27.295313,172372
2021-07-09,27.744906,27.886190,27.700742,27.837789,117058
2021-07-12,27.877163,27.956713,27.803726,27.863083,184375
2021-07-13,27.674986,27.750529,27.638746,27.656223,174314
2021-07-14,27.667690,27.721397,27.572085,27.598322,163709
2021-07-15,27.870003,27.957142,27.812385,27.878115,210406
2021-07-16,28.150402,28.187215,28.073988,28.133164,120337
2021-07-19,28.061386,28.137419,27.993047,28.097686,244927
2021-07-20,28.713946,28.746937,28.670660,28.729306,203911
2021-07-21,29.235800,29.360652,29.168371,29.302838,159906
2021-07-22,29.546158,29.622912,29.480863,29.554794,156814
2021-07-23,29.581037,29.666618,29.495001,29.594590,183533
2021-07-26,30.009336,30.035581,29.964744,29.995874,238044
2021-07-27,30.165300,30.242166,30.108613,30.193543,166942
2021-07-28,30.856171,30.885242,30.790473,30.852314,168722
2021-07-29,31.407670,31.491111,31.313553,31.423384,163493
2021-07-30,30.778655,30.821524,30.747786,30.793968,254105
2021-08-02,30.139722,30.222920,30.081602,30.136090,148416
2021-08-03,29.723168,29.755168,29.680778,29.721362,161558
2021-08-04,30.352775,30.390064,30.263140,30.318159,234652
2021-08-05,29.373940,29.456444,29.342207,29.379257,168847
2021-08-06,29.605232,29.669538,29.586905,29.620777,216266
2021-08-09,29.836845,29.861652,29.779218,29.844939,129596
2021-08-10,30.525881,30.611704,30.484988,30.558640,154612
2021-08-11,30.660706,30.699090,30.631430,30.677268,235887
2021-08-12,29.957944,30.046720,29.827826,29.866947,137436
2021-08-13,29.263284,29.361137,29.245047,29.303401,156713
2021-08-16,28.610065,28.654696,28.527780,28.622029,173541
2021-08-17,28.304548,28.375082,28.249273,28.321009,127097
2021-08-18,28.213525,28.243525,28.141950,28.223989,146759
2021-08-19,27.563195,27.645831,27.520257,27.576897,167402
2021-08-20,28.423735,28.503700,28.333467,28.411835,164665
2021-08-23,27.600346,27.745658,27.553196,27.671330,224153
2021-08-24,28.482035,28.520611,28.382769,28.437793,239273
2021-08-25,29.158674,29.197001,29.080651,29.131033,131397
2021-08-26,29.614178,29.686928,29.545082,29.669491,167345
2021-08-27,29.165980,29.327880,29.110079,29.265588,192636
2021-08-30,29.431949,29.529302,29.397249,29.475148,237776
2021-08-31,28.724147,28.781972,28.699334,28.734607,194779
2021-09-01,29.386458,29.467831,29.214163,29.273158,175032
2021-09-02,29.260680,29.287591,29.186482,29.236856,192266
2021-09-03,28.925667,29.019512,28.904264,29.004309,192613
2021-09-06,28.276830,28.325454,28.234725,28.306112,129064
2021-09-07,26.934654,26.965314,26.886523,26.936804,170791
2021-09-08,26.396527,26.411921,26.318746,26.386486,234401
2021-09-09,26.937179,27.037832,26.918585,26.990407,154532
2021-09-10,26.773800,26.813640,26.737087,26.779222,168107
2021-09-13,26.666035,26.720163,26.597860,26.694771,153180
2021-09-14,27.010979,27.120037,26.953687,27.055774,91266
2021-09-15,28.074322,28.102709,28.029020,28.063394,163594
2021-09-16,28.861944,28.925989,28.753141,28.828480,175509
2021-09-17,28.312818,28.351696,28.228134,28.277145,143182
2021-09-20,27.223765,27.272211,27.152841,27.200330,121946
2021-09-21,28.508155,28.610311,28.424299,28.529439,130593
2021-09-22,29.901015,29.918758,29.783343,29.869001,197017
2021-09-23,30.003749,30.056275,29.947970,29.989846,266500
2021-09-24,29.246296,29.323391,29.215524,29.240421,229947
2021-09-27,29.792455,29.878559,29.753303,29.819816,116298
2021-09-28,29.740294,29.797958,29.723157,29.762476,201522
2021-09-29,29.705552,29.749939,29.685867,29.702261,137889
2021-09-30,30.359644,30.426455,30.203904,30.248939,140706
2021-10-01,30.474355,30.557460,30.373701,30.460591,145002
2021-10-04,29.722752,29.767956,29.643143,29.750026,194175
2021-10-05,29.526736,29.583717,29.474219,29.563648,206863
2021-10-06,29.944717,30.006157,29.887431,29.966822,158814
2021-10-07,30.382344,30.415216,30.267849,30.283440,159489
2021-10-08,30.432747,30.486378,30.401135,30.450984,182785
2021-10-11,31.077974,31.110705,31.018316,31.035756,187587
2021-10-12,30.801017,30.848892,30.727515,30.818395,218394
2021-10-13,30.949113,30.974694,30.910259,30.936993,118055
2021-10-14,28.947733,29.029796,28.836120,28.913395,163571
2021-10-15,28.635577,28.684824,28.575204,28.660163,124616
2021-10-18,29.083121,29.140548,29.051899,29.111116,160695
2021-10-19,28.962454,28.994766,28.864729,28.890566,153807
2021-10-20,28.670267,28.751477,28.568754,28.627987,160863
2021-10-21,28.074733,28.141812,27.964303,28.041476,133260
2021-10-22,28.654009,28.724906,28.554502,28.620211,112215
2021-10-25,28.964792,28.986860,28.905144,28.944838,96412
2021-10-26,29.525763,29.602257,29.378723,29.436668,157503
2021-10-27,28.441060,28.484304,28.402873,28.439187,146129
2021-10-28,28.379116,28.411952,28.269561,28.354564,137450
2021-10-29,28.140855,28.256928,28.074102,28.202234,226531
2021-11-01,28.015751,28.122143,27.958712,28.050462,131286
2021-11-02,27.661981,27.779697,27.618879,27.711896,231934
2021-11-03,27.579063,27.654215,27.470155,27.526457,244253
2021-11-04,27.900595,28.086823,27.862817,28.007832,99934
2021-11-05,26.941114,26.986908,26.925699,26.957381,166557
2021-11-08,27.819894,27.988970,27.778506,27.945385,147277
2021-11-09,28.190451,28.240792,28.110779,28.225647,78593
2021-11-10,28.187823,28.284712,28.129594,28.208597,113418
2021-11-11,28.794627,28.820151,28.714537,28.734935,197547
2021-11-12,27.931471,28.005593,27.839145,27.914864,269628
2021-11-15,27.516519,27.587412,27.484264,27.550950,203958
2021-11-16,27.534689,27.573797,27.460234,27.490732,176470
2021-11-17,28.264007,28.280904,28.228128,28.263251,161889
2021-11-18,28.245404,28.282609,28.188935,28.243812,247871
2021-11-19,28.456260,28.585255,28.403282,28.507688,278468
2021-11-22,28.136744,28.194479,28.088109,28.178590,140545
2021-11-23,28.427682,28.506054,28.362473,28.462909,98716
2021-11-24,29.448823,29.465859,29.408745,29.446771,96322
