date,open,high,low,close,volume
2020-10-14,75.054699,75.199643,74.874224,75.001330,213591
2020-10-15,75.102014,75.442481,74.911499,75.324701,149677
2020-10-16,77.324852,77.507355,77.099298,77.224959,137755
2020-10-19,77.089450,77.358778,76.943240,77.133967,129489
2020-10-20,77.913259,78.006978,77.873767,77.923365,76914
2020-10-21,78.625966,78.759126,78.514769,78.691520,147093
2020-10-22,77.967927,78.189664,77.901890,77.972728,325014
2020-10-23,77.374722,77.542810,77.173061,77.345093,223627
2020-10-26,79.148711,79.274950,78.925049,79.059257,127001
2020-10-27,79.877649,80.032064,79.622247,79.722250,143104
2020-10-28,78.983562,79.170282,78.845951,78.977811,142877
2020-10-29,78.454851,78.842204,78.374507,78.650879,230875
2020-10-30,77.731838,77.949467,77.361690,77.579900,283830
2020-11-02,78.609143,78.906555,78.559232,78.783094,166449
2020-11-03,78.473474,78.620070,78.264457,78.523209,173844
2020-11-04,78.221391,78.443288,78.082283,78.278968,185367
2020-11-05,79.240488,79.362464,79.076883,79.239114,162110
2020-11-06,77.248177,77.548603,77.151114,77.394858,174642
2020-11-09,77.222674,77.494882,76.997435,77.374953,164726
2020-11-10,77.381083,77.451871,77.287868,77.383581,183412
2020-11-11,76.999054,77.220325,76.847197,77.091308,98672
2020-11-12,76.667723,76.838484,76.284951,76.513232,144369
2020-11-13,75.704215,75.956104,75.499607,75.766823,121073
2020-11-16,75.973783,76.223043,75.833929,76.091153,193401
2020-11-17,75.217113,75.285793,74.805677,75.028959,133732
2020-11-18,75.273688,75.389363,75.051161,75.220665,110059
2020-11-19,74.957294,75.142119,74.576774,74.653051,104078
2020-11-20,73.945785,74.273245,73.833831,74.159622,182105
2020-11-23,74.410051,74.576828,74.287470,74.386868,129031
2020-11-24,73.937296,74.068020,73.782994,73.883478,157228
2020-11-25,75.246162,75.329163,75.062353,75.243022,241764
2020-11-26,75.072916,75.300764,74.925723,75.113703,178759
2020-11-27,76.399656,76.453941,76.211785,76.257175,143267
2020-11-30,75.510531,75.647373,75.254487,75.457741,121322
2020-12-01,74.454078,74.719516,74.361607,74.643214,181451
2020-12-02,72.827758,72.971541,72.609807,72.922853,157585
2020-12-03,72.308479,72.562243,72.099834,72.434951,188084
2020-12-04,72.202502,72.341925,71.996629,72.215627,89688
2020-12-07,72.416717,72.580903,72.130996,72.313792,216287
2020-12-08,73.010335,73.224431,72.933562,73.051892,106064
2020-12-09,73.693643,73.892630,73.558667,73.721634,144200
2020-12-10,74.828378,75.052626,74.749003,74.938428,230382
2020-12-11,74.105632,74.259714,73.936034,74.021098,93115
2020-12-14,74.210128,74.354271,73.922995,74.073169,159260
2020-12-15,73.045864,73.162931,73.001885,73.049419,151950
2020-12-16,73.673541,73.820375,73.284459,73.499346,161588
2020-12-17,75.362674,75.640555,75.151908,75.424229,177913
2020-12-18,74.019647,74.247936,73.912176,74.175079,163369
2020-12-21,75.012157,75.219523,74.787758,74.921760,116424
2020-12-22,76.053521,76.112657,75.926870,76.064460,166762
2020-12-23,75.062065,75.223051,74.858984,75.127565,162011
2020-12-24,75.622674,75.714962,75.446001,75.613978,160323
2020-12-25,75.070200,75.404493,74.980470,75.249035,274169
2020-12-28,74.942817,75.202062,74.821627,75.139842,227375
2020-12-29,74.752453,74.954724,74.624550,74.742076,256989
2020-12-30,74.572491,74.764245,74.307940,74.523935,177375
2020-12-31,75.933770,76.095521,75.704241,75.775340,254316
2021-01-01,75.811180,75.935968,75.655679,75.710489,131399
2021-01-04,75.158798,75.371677,74.884384,75.087236,148775
2021-01-05,75.324012,75.518112,74.974619,75.180744,140781
2021-01-06,73.025013,73.152681,72.775874,72.971390,143777
2021-01-07,72.112888,72.312815,71.984712,72.150139,164443
2021-01-08,73.559096,73.700133,73.300673,73.458562,171269
2021-01-11,73.423128,73.567761,73.186882,73.326820,181270
2021-01-12,72.849950,72.947509,72.800877,72.850804,251742
2021-01-13,72.917685,73.170064,72.772609,73.049152,111172
2021-01-14,73.638160,73.887201,73.598834,73.835863,120413
2021-01-15,75.355447,75.460445,75.161571,75.260348,88390
2021-01-18,74.854131,75.021772,74.588684,74.800424,131861
2021-01-19,74.436630,74.651234,74.273857,74.367569,145649
2021-01-20,74.250164,74.466059,73.941010,74.152312,136679
2021-01-21,75.160989,75.404677,75.076408,75.262483,122426
2021-01-22,75.131339,75.495368,75.034689,75.343433,166419
2021-01-25,77.774257,77.849255,77.553176,77.714123,147757
2021-01-26,77.696861,77.870768,77.371067,77.557520,130459
2021-01-27,79.584665,79.638516,79.403207,79.542683,169018
2021-01-28,78.387452,78.657805,78.175392,78.562610,141026
2021-01-29,77.077673,77.245002,77.003580,77.049856,217321
2021-02-01,76.829746,77.057769,76.614201,76.959586,156231
2021-02-02,78.052975,78.282845,77.975642,78.233979,149120
2021-02-03,77.726376,77.927781,77.515691,77.727270,173752
2021-02-04,77.089950,77.188303,76.955391,77.071164,98572
2021-02-05,78.208864,78.271885,78.006937,78.220435,220441
2021-02-08,79.079444,79.133769,78.855293,79.027507,198040
2021-02-09,78.072533,78.253509,77.999156,78.165229,133483
2021-02-10,77.258209,77.331221,77.032363,77.248281,122680
2021-02-11,78.125974,78.373327,78.038958,78.182893,126437
2021-02-12,76.385887,76.514397,76.301072,76.414736,114406
2021-02-15,77.645439,77.840464,77.417404,77.614190,106491
2021-02-16,78.524865,78.598255,78.340300,78.400251,113481
2021-02-17,75.958427,76.090002,75.845030,75.925138,83970
2021-02-18,76.033214,76.202014,75.828480,75.962112,148612
2021-02-19,73.880874,74.038238,73.689412,73.879741,157292
2021-02-22,72.700382,72.845988,72.584137,72.647246,224194
2021-02-23,72.262006,72.465211,72.015262,72.150123,208307
2021-02-24,71.083235,71.159387,70.721950,70.883430,135469
2021-02-25,73.300896,73.428022,72.974007,73.168011,152983
2021-02-26,74.083654,74.290557,73.873337,74.089775,214437
2021-03-01,75.690351,75.742935,75.374613,75.560613,145491
2021-03-02,75.492634,75.540928,75.269689,75.430512,169845
2021-03-03,75.414441,75.564960,75.294981,75.483192,139876
2021-03-04,77.280071,77.441011,77.154636,77.214885,164359
2021-03-05,77.580381,77.801297,77.403937,77.711951,166195
2021-03-08,78.476827,78.553389,78.176649,78.410457,149159
2021-03-09,77.627852,77.755706,77.243084,77.424405,212453
2021-03-10,76.540059,76.695741,76.404314,76.445731,131127
2021-03-11,76.887421,76.973642,76.616067,76.749661,167516
2021-03-12,77.133420,77.273807,76.976329,77.177202,254199
2021-03-15,76.168775,76.323695,75.944581,76.113873,175927
2021-03-16,76.602260,76.821675,76.346174,76.522123,133368
2021-03-17,75.193422,75.392369,75.050910,75.227857,177527
2021-03-18,75.339823,75.524953,75.182978,75.262636,298942
2021-03-19,73.813884,73.918480,73.552942,73.763574,164358
2021-03-22,75.264225,75.353085,75.017323,75.185864,198472
2021-03-23,74.759001,74.997161,74.677356,74.874690,162965
2021-03-24,74.303563,74.490647,74.064766,74.161607,174357
2021-03-25,73.035149,73.154981,72.781101,72.985813,159601
2021-03-26,71.717979,71.918396,71.522999,71.730690,126183
2021-03-29,72.185013,72.409753,72.075807,72.195194,178704
2021-03-30,73.245452,73.299532,73.201814,73.249718,119879
2021-03-31,74.121977,74.259786,74.075929,74.214254,150525
2021-04-01,75.853922,75.920216,75.627255,75.718859,262478
2021-04-02,77.752271,77.865861,77.479174,77.640107,159852
2021-04-05,78.844598,78.909850,78.568597,78.722932,129209
2021-04-06,78.361782,78.571530,78.021340,78.184320,172857
2021-04-07,78.415627,78.459373,78.213539,78.393311,141719
2021-04-08,75.755587,76.042131,75.714105,75.944202,167234
2021-04-09,76.726666,76.800457,76.595892,76.654357,121280
2021-04-12,76.905416,77.122970,76.729755,76.837228,197781
2021-04-13,78.799383,78.970670,78.546404,78.616149,167906
2021-04-14,77.938771,78.155447,77.758913,77.812472,126693
2021-04-15,78.420020,78.649855,78.239424,78.404262,178069
2021-04-16,77.300434,77.451915,77.104219,77.317171,264023
2021-04-19,77.333412,77.417381,77.033267,77.217165,133389
2021-04-20,75.166673,75.541499,74.975554,75.467215,196694
2021-04-21,76.980829,77.062221,76.786389,76.952964,180680
2021-04-22,78.241914,78.419639,77.948387,78.131085,180020
2021-04-23,77.615680,77.676435,77.524137,77.629771,203834
2021-04-26,77.894610,77.988265,77.662287,77.939287,151865
2021-04-27,78.037086,78.194749,77.927868,78.002588,169072
2021-04-28,77.505270,77.668429,77.268551,77.348703,166802
2021-04-29,77.557006,77.724774,77.409835,77.504570,131408
2021-04-30,76.961711,77.150092,76.735572,77.039948,182535
2021-05-03,78.281874,78.478742,77.907103,78.139233,148655
2021-05-04,78.091729,78.234954,77.732899,77.926721,257185
2021-05-05,80.537526,80.696753,80.370600,80.635175,143348
2021-05-06,80.905853,81.107531,80.422608,80.567642,116999
2021-05-07,80.717985,80.950748,80.481760,80.718064,215368
2021-05-10,81.462263,81.515221,81.164397,81.346536,135122
2021-05-11,82.429640,82.551503,82.104150,82.339792,120171
2021-05-12,82.366498,82.594546,82.260132,82.452826,179311
2021-05-13,83.012884,83.141098,82.902109,83.069146,227094
2021-05-14,83.315393,83.537784,83.087267,83.306932,195699
2021-05-17,82.182947,82.513878,82.111066,82.414126,141077
2021-05-18,81.319833,81.519678,80.987133,81.219813,168070
2021-05-19,81.817701,82.229688,81.672991,82.051023,151472
2021-05-20,83.859694,84.027003,83.621702,83.857849,246523
2021-05-21,81.879832,82.042767,81.769951,81.962415,145899
2021-05-24,80.402987,80.487551,80.149286,80.333240,166833
2021-05-25,78.465378,78.774347,78.331423,78.725665,169789
2021-05-26,79.418485,79.704714,79.254326,79.616994,121776
2021-05-27,80.541605,80.723691,80.399777,80.613766,155091
2021-05-28,79.588380,79.793946,79.294446,79.526488,155725
2021-05-31,82.102513,82.218769,81.892182,82.075231,229626
2021-06-01,81.778746,81.973916,81.557987,81.650113,170891
2021-06-02,83.365110,83.498378,83.120386,83.351619,148066
2021-06-03,84.333009,84.542902,84.228852,84.335254,156955
2021-06-04,83.085539,83.464024,82.966809,83.219303,160052
2021-06-07,82.721722,82.840440,82.659242,82.749448,161179
2021-06-08,81.751364,81.970884,81.526555,81.753757,205224
2021-06-09,79.984056,80.396179,79.886853,80.231339,207871
2021-06-10,79.858248,80.168398,79.766627,79.965028,127048
2021-06-11,78.692908,78.860443,78.418013,78.638252,212562
2021-06-14,78.485401,78.607828,78.267030,78.464275,196385
2021-06-15,80.635663,80.752604,80.566905,80.666276,160623
2021-06-16,81.414614,81.543875,81.217321,81.488863,112590
2021-06-17,80.657685,81.017806,80.433249,80.869104,171641
2021-06-18,79.899681,80.399798,79.844049,80.161253,148972
2021-06-21,79.691105,79.914753,79.486854,79.727783,186973
2021-06-22,82.309429,82.417943,81.972551,82.126007,191310
2021-06-23,80.894217,81.101955,80.713967,80.889739,226334
2021-06-24,81.033198,81.229498,80.769091,80.909237,124829
2021-06-25,81.322828,81.564712,81.140298,81.466619,277781
2021-06-28,82.940279,82.984715,82.856547,82.905067,203581
2021-06-29,82.449717,82.602487,82.251279,82.536837,194573
2021-06-30,81.348723,81.658738,81.301268,81.439400,262787
2021-07-01,81.887546,82.099750,81.662187,81.796189,176214
2021-07-02,83.342547,83.460806,83.269421,83.357607,210746
2021-07-05,82.885138,83.158505,82.673040,83.057757,169811
2021-07-06,82.108838,82.312645,81.991341,82.096766,200828
2021-07-07,82.158698,82.480991,82.024350,82.247052,217597
2021-07-08,80.222247,80.593223,80.096147,80.396425,212082
2021-07-09,80.049155,80.330305,79.854535,80.168849,111524
2021-07-12,81.791288,81.881804,81.402198,81.541051,146758
2021-07-13,82.731112,82.881216,82.376759,82.580932,218152
2021-07-14,82.185459,82.523901,82.129263,82.434560,184339
2021-07-15,84.395921,84.632514,84.313299,84.419774,160755
2021-07-16,86.745476,86.887818,86.582496,86.760505,184778
2021-07-19,87.569767,87.831118,87.318641,87.604726,123509
2021-07-20,85.737507,85.947761,85.678614,85.822972,198118
2021-07-21,83.681166,83.895421,83.536701,83.587498,178593
2021-07-22,85.386861,85.500707,85.190287,85.266291,166260
2021-07-23,85.720158,85.857339,85.405513,85.585489,155635
2021-07-26,87.660423,87.839138,87.485834,87.617039,172433
2021-07-27,86.070817,86.128977,85.771834,85.992308,151968
2021-07-28,85.774463,86.065152,85.716150,85.818808,150095
2021-07-29,86.897710,87.272140,86.811591,87.103680,254540
2021-07-30,86.022523,86.382419,85.914990,86.229831,109465
2021-08-02,87.391191,87.730355,87.210569,87.502980,110029
2021-08-03,87.347718,87.606805,87.154423,87.374005,197872
2021-08-04,87.263760,87.589915,87.193032,87.432043,119978
2021-08-05,85.853873,86.241986,85.608373,85.999626,98628
2021-08-06,86.280720,86.386857,86.164016,86.329720,209728
2021-08-09,89.195545,89.265391,88.876719,89.080082,223020
2021-08-10,89.640365,89.818926,89.433219,89.595433,117358
2021-08-11,88.503929,88.741468,88.410390,88.618716,103898
2021-08-12,90.420299,90.570448,90.177524,90.414009,120007
2021-08-13,89.288311,89.584728,89.061019,89.466615,136628
2021-08-16,91.582693,91.840108,91.446218,91.701472,262623
2021-08-17,89.858445,90.312674,89.681287,90.082368,146175
2021-08-18,90.513666,90.693218,90.351948,90.455480,200378
2021-08-19,92.420063,92.736049,92.214462,92.459285,194938
2021-08-20,91.332399,91.579400,91.216172,91.354012,226523
2021-08-23,91.596747,91.705212,91.247352,91.486149,139177
2021-08-24,92.885550,93.132692,92.788627,93.024703,162340
2021-08-25,90.183432,90.304255,90.071941,90.120336,154075
2021-08-26,91.608948,91.847877,91.230022,91.337003,186185
2021-08-27,91.113042,91.299313,91.023967,91.247465,220570
2021-08-30,92.938895,93.257491,92.774327,93.157305,280577
2021-08-31,91.921266,92.349421,91.828494,92.095027,147612
2021-09-01,90.378284,90.568055,90.108133,90.325635,168610
2021-09-02,89.891435,89.987360,89.557656,89.656585,202132
2021-09-03,89.193720,89.287182,88.764421,88.966145,189651
2021-09-06,88.842078,89.078091,88.556943,88.729626,249888
2021-09-07,88.281725,88.523122,87.903974,88.165440,158424
2021-09-08,85.772969,85.870779,85.456123,85.713241,147360
2021-09-09,85.713806,85.846772,85.391747,85.620681,229595
2021-09-10,85.964598,86.186945,85.719230,85.925447,175564
2021-09-13,85.610283,85.921179,85.484766,85.713108,186290
2021-09-14,86.306612,86.525381,85.880201,86.085359,159824
2021-09-15,86.384756,86.539903,85.962762,86.212061,205206
2021-09-16,84.462875,84.796416,84.415708,84.561431,131101
2021-09-17,84.305764,84.416616,84.068463,84.223838,145136
2021-09-20,84.567392,84.642799,84.294258,84.382437,83946
2021-09-21,84.174322,84.365552,83.962108,84.121492,139122
2021-09-22,82.355973,82.533622,82.218758,82.381349,205437
2021-09-23,84.024826,84.246355,83.682402,83.845013,164654
2021-09-24,82.750743,82.808908,82.563763,82.719061,129187
2021-09-27,81.219748,81.508435,80.984189,81.296314,232667
2021-09-28,81.224658,81.465376,81.071918,81.365033,168489
2021-09-29,80.666845,81.196233,80.455855,81.023075,248559
2021-09-30,81.980744,82.029959,81.632599,81.738822,201626
2021-10-01,82.674741,82.946191,82.542854,82.778651,170595
2021-10-04,83.772050,83.964154,83.510895,83.651097,257493
2021-10-05,83.555728,83.790214,83.455727,83.671244,148202
2021-10-06,84.373900,84.461525,84.230508,84.352775,123782
2021-10-07,82.584810,82.737103,82.364385,82.529137,242762
2021-10-08,83.686368,84.058768,83.523141,83.842205,189308
2021-10-11,83.504147,83.613443,83.210080,83.384444,230602
2021-10-12,85.743987,85.866511,85.625699,85.769491,202874
2021-10-13,87.243998,87.348458,87.059320,87.171735,245455
2021-10-14,87.141039,87.391381,86.774903,86.951331,143217
2021-10-15,87.097404,87.219183,86.928484,87.000882,155257
2021-10-18,88.485011,88.542645,88.384795,88.497599,154849
2021-10-19,85.978977,86.189987,85.677092,85.728985,155372
2021-10-20,85.551444,85.749523,85.493139,85.557175,110000
2021-10-21,87.682153,87.754177,87.572727,87.669905,169542
2021-10-22,88.728407,89.013091,88.679711,88.750190,198346
2021-10-25,87.564181,87.902675,87.466676,87.725456,137292
2021-10-26,87.964389,88.295413,87.776370,88.140995,129518
2021-10-27,86.879474,87.078320,86.822762,86.951757,157316
2021-10-28,86.423141,86.792495,86.285569,86.554756,198022
2021-10-29,86.952401,87.085182,86.710432,86.988632,124377
2021-11-01,87.751749,87.858317,87.425940,87.643138,291798
2021-11-02,88.523623,88.649371,88.411765,88.577975,117619
2021-11-03,90.195130,90.411400,89.911835,90.165381,141113
2021-11-04,88.608198,88.851854,88.490870,88.675490,216105
2021-11-05,89.068038,89.248192,88.668858,88.729309,207291
2021-11-08,87.887489,87.979434,87.427341,87.689105,202804
2021-11-09,87.185334,87.403320,86.952109,87.217728,137124
2021-11-10,86.347799,86.556212,86.168862,86.312557,143786
2021-11-11,86.774308,87.070395,86.586360,86.949126,131386
2021-11-12,88.252355,88.501746,88.060135,88.280747,150234
2021-11-15,89.620638,89.824488,89.532253,89.701420,179097
2021-11-16,88.428477,88.640294,88.241707,88.330048,131226
2021-11-17,88.076127,88.250743,87.928691,88.199206,105130
2021-11-18,87.032534,87.195973,86.575397,86.816655,218011
2021-11-19,85.407016,85.665138,85.362179,85.415399,155586
2021-11-22,84.529752,84.890085,84.322125,84.640133,196225
2021-11-23,85.079928,85.182397,85.021051,85.075824,150649
2021-11-24,85.821730,85.959345,85.581633,85.726988,186409
